Iteration,Timestamp,State,Action,Operator,Reward,QValueBefore,QValueAfter,Epsilon,BestObjective,CurrentObjective,QTableSize,AvgQValue,MaxQValue,MinQValue
959,2025-12-07 22:12:30.290,14,1,insert,0.198301,1.884163,1.962323,0.619328,25466.25,27133.63,26,0.447638,2.741624,-2.429144
960,2025-12-07 22:12:30.589,14,0,swap,0.193801,2.321192,2.355199,0.619019,25466.25,27081.05,26,0.448946,2.741624,-2.429144
961,2025-12-07 22:12:30.893,14,1,insert,0.225694,1.962323,2.035406,0.618709,25466.25,27019.93,26,0.451757,2.741624,-2.429144
962,2025-12-07 22:12:31.165,14,3,2opt,0.210047,1.688537,1.787434,0.618400,25466.25,26963.17,26,0.455560,2.741624,-2.429144
963,2025-12-07 22:12:31.404,14,3,2opt,0.073191,1.787434,1.862756,0.618091,25466.25,26943.44,26,0.458457,2.741624,-2.429144
964,2025-12-07 22:12:31.669,14,2,invert,0.038556,-2.429144,-1.935628,0.617782,25466.25,26933.05,26,0.477439,2.741624,-1.935628
965,2025-12-07 22:12:31.955,14,0,swap,-0.022296,2.355199,2.364196,0.617473,25466.25,26939.06,26,0.477785,2.741624,-1.935628
966,2025-12-07 22:12:32.238,14,5,cross,0.635154,2.741624,2.777723,0.617164,25466.25,26767.95,26,0.479173,2.777723,-1.935628
967,2025-12-07 22:12:32.522,14,5,cross,0.183551,2.777723,2.768301,0.616855,25466.25,26718.82,26,0.478811,2.768301,-1.935628
968,2025-12-07 22:12:32.802,14,5,cross,0.163467,2.768301,2.756965,0.616547,25466.25,26675.14,26,0.478375,2.756965,-1.935628
969,2025-12-07 22:12:33.075,14,5,cross,0.298010,2.756965,2.759196,0.616239,25466.25,26595.65,26,0.478461,2.759196,-1.935628
970,2025-12-07 22:12:33.336,14,1,insert,0.124473,2.035406,2.092640,0.615930,25466.25,26562.54,26,0.480662,2.759196,-1.935628
971,2025-12-07 22:12:33.555,14,4,oropt,0.173545,2.104222,2.159482,0.615623,25466.25,26516.44,26,0.482787,2.759196,-1.935628
972,2025-12-07 22:12:33.809,14,3,2opt,0.099044,1.862756,1.934713,0.615315,25466.25,26490.18,26,0.485555,2.759196,-1.935628
973,2025-12-07 22:12:34.026,14,5,cross,0.020490,2.759196,2.733653,0.615007,25466.25,26484.75,26,0.484572,2.733653,-1.935628
974,2025-12-07 22:12:34.242,14,5,cross,0.201767,2.733653,2.726493,0.614700,25466.25,26431.32,26,0.484297,2.726493,-1.935628
975,2025-12-07 22:12:34.495,14,0,swap,0.146417,2.364196,2.387802,0.614392,25466.25,26392.62,26,0.485205,2.726493,-1.935628
976,2025-12-07 22:12:34.736,14,5,cross,0.184853,2.726493,2.717714,0.614085,25466.25,26343.83,26,0.484867,2.717714,-1.935628
977,2025-12-07 22:12:34.953,14,5,cross,0.179908,2.717714,2.708527,0.613778,25466.25,26296.43,26,0.484514,2.708527,-1.935628
978,2025-12-07 22:12:35.166,14,4,oropt,0.080323,2.159482,2.195334,0.613471,25466.25,26275.31,26,0.485893,2.708527,-1.935628
979,2025-12-07 22:12:35.328,14,3,2opt,0.290474,1.934713,2.014056,0.613164,25466.25,26198.99,26,0.488945,2.708527,-1.935628
980,2025-12-07 22:12:35.584,14,5,cross,0.005390,2.708527,2.681981,0.612858,25466.25,26197.58,26,0.487924,2.681981,-1.935628
981,2025-12-07 22:12:35.743,14,5,cross,0.079648,2.681981,2.663126,0.612551,25466.25,26176.71,26,0.487198,2.663126,-1.935628
982,2025-12-07 22:12:35.956,14,0,swap,0.075782,2.387802,2.396282,0.612245,25466.25,26156.87,26,0.487525,2.663126,-1.935628
983,2025-12-07 22:12:36.130,14,2,invert,0.112145,-1.935628,-1.491169,0.611939,25466.25,26127.54,26,0.504619,2.663126,-1.491169
984,2025-12-07 22:12:36.363,14,2,invert,0.056138,-1.491169,-1.096757,0.611633,25466.25,26112.87,26,0.519789,2.663126,-1.096757
985,2025-12-07 22:12:36.600,14,1,insert,0.000000,2.092640,2.123058,0.611327,25466.25,26112.87,26,0.520959,2.663126,-1.096757
986,2025-12-07 22:12:36.795,14,4,oropt,0.070903,2.195334,2.222572,0.611021,25466.25,26094.36,26,0.522006,2.663126,-1.096757
987,2025-12-07 22:12:37.010,14,5,cross,0.031488,2.663126,2.639643,0.610716,25466.25,26086.14,26,0.521103,2.639643,-1.096757
988,2025-12-07 22:12:37.239,14,2,invert,0.050040,-1.096757,-0.744510,0.610411,25466.25,26073.09,26,0.534651,2.639643,-0.744510
989,2025-12-07 22:12:37.429,14,5,cross,0.013009,2.639643,2.614548,0.610105,25466.25,26069.70,26,0.533686,2.614548,-0.744510
990,2025-12-07 22:12:37.664,14,3,2opt,0.039514,2.014056,2.051911,0.609800,25466.25,26059.40,26,0.535142,2.614548,-0.744510
991,2025-12-07 22:12:37.949,14,2,invert,0.000000,-0.744510,-0.434749,0.609495,25466.25,26059.40,26,0.547056,2.614548,-0.434749
992,2025-12-07 22:12:38.170,14,5,cross,0.000000,2.614548,2.588402,0.609191,25466.25,26059.40,26,0.546050,2.588402,-0.434749
993,2025-12-07 22:12:38.401,14,5,cross,0.030993,2.588402,2.565618,0.608886,25466.25,26051.32,26,0.545174,2.565618,-0.434749
994,2025-12-07 22:12:38.590,14,4,oropt,0.019032,2.222572,2.233124,0.608582,25466.25,26046.36,26,0.545580,2.565618,-0.434749
995,2025-12-07 22:12:38.828,14,5,cross,0.248376,2.565618,2.564799,0.608277,25466.25,25981.67,26,0.545548,2.564799,-0.434749
996,2025-12-07 22:12:39.016,14,5,cross,0.011740,2.564799,2.540325,0.607973,25466.25,25978.62,26,0.544607,2.540325,-0.434749
997,2025-12-07 22:12:39.297,14,0,swap,0.008365,2.396282,2.386119,0.607669,25466.25,25976.44,26,0.544216,2.540325,-0.434749
998,2025-12-07 22:12:39.495,14,5,cross,0.024292,2.540325,2.517351,0.607365,25466.25,25970.13,26,0.543332,2.517351,-0.434749
999,2025-12-07 22:12:39.662,14,4,oropt,0.001790,2.233124,2.236552,0.607062,25466.25,25969.67,26,0.543464,2.517351,-0.434749
1000,2025-12-07 22:12:39.853,14,2,invert,0.114553,-0.434749,-0.153257,0.606758,25466.25,25939.92,26,0.554291,2.517351,-0.153257
1001,2025-12-07 22:12:40.035,14,4,oropt,0.003522,2.236552,2.239810,0.606455,25466.25,25939.01,26,0.554416,2.517351,-0.153257
1002,2025-12-07 22:12:40.214,14,1,insert,0.073502,2.123058,2.144664,0.606152,25466.25,25919.94,26,0.555247,2.517351,-0.153257
1003,2025-12-07 22:12:40.379,14,4,oropt,0.007461,2.239810,2.243137,0.605849,25466.25,25918.01,26,0.555375,2.517351,-0.153257
1004,2025-12-07 22:12:40.560,14,5,cross,0.061045,2.517351,2.498282,0.605546,25466.25,25902.19,26,0.554642,2.498282,-0.153257
1005,2025-12-07 22:12:40.761,14,0,swap,0.050035,2.386119,2.377356,0.605243,25466.25,25889.23,26,0.554305,2.498282,-0.153257
1006,2025-12-07 22:12:40.946,14,2,invert,0.033713,-0.153257,0.090285,0.604940,25466.25,25880.50,26,0.563672,2.498282,0.002188
1007,2025-12-07 22:12:41.145,14,5,cross,0.000000,2.498282,2.473299,0.604638,25466.25,25880.50,26,0.562711,2.473299,0.002188
1008,2025-12-07 22:12:41.355,14,1,insert,0.021007,2.144664,2.154895,0.604335,25466.25,25875.06,26,0.563104,2.473299,0.002188
1009,2025-12-07 22:12:41.569,14,5,cross,0.019464,2.473299,2.450513,0.604033,25466.25,25870.02,26,0.562228,2.450513,0.002188
1010,2025-12-07 22:12:41.762,14,0,swap,0.058099,2.377356,2.365977,0.603731,25466.25,25854.99,26,0.561790,2.450513,0.002188
1011,2025-12-07 22:12:42.023,14,1,insert,0.032161,2.154895,2.163168,0.603429,25466.25,25846.68,26,0.562108,2.450513,0.002188
1012,2025-12-07 22:12:42.209,14,0,swap,0.000000,2.365977,2.349925,0.603128,25466.25,25846.68,26,0.561491,2.450513,0.002188
1013,2025-12-07 22:12:42.395,14,5,cross,0.006205,2.450513,2.426628,0.602826,25466.25,25845.08,26,0.560572,2.426628,0.002188
1014,2025-12-07 22:12:42.604,14,2,invert,0.158451,0.090285,0.315498,0.602525,25466.25,25804.12,26,0.569234,2.426628,0.002188
1015,2025-12-07 22:12:42.748,14,5,cross,0.007629,2.426628,2.403125,0.602223,25466.25,25802.15,26,0.568330,2.403125,0.002188
1016,2025-12-07 22:12:42.893,14,2,invert,0.004259,0.315498,0.500655,0.601922,25466.25,25801.06,26,0.575452,2.403125,0.002188
1017,2025-12-07 22:12:43.070,14,0,swap,0.010154,2.349925,2.332229,0.601621,25466.25,25798.44,26,0.574771,2.403125,0.002188
1018,2025-12-07 22:12:43.251,14,3,2opt,0.011887,2.051911,2.064190,0.601321,25466.25,25795.37,26,0.575243,2.403125,0.002188
1019,2025-12-07 22:12:43.449,14,3,2opt,-0.150533,2.064190,2.058999,0.601020,25466.25,25834.20,26,0.575044,2.403125,0.002188
1020,2025-12-07 22:12:43.628,14,2,invert,-0.153294,0.500655,0.651542,0.600719,25466.25,25873.80,26,0.580847,2.403125,0.002188
1021,2025-12-07 22:12:43.822,14,5,cross,-0.259978,2.403125,2.353096,0.600419,25466.25,25941.07,26,0.578923,2.353096,0.002188
1022,2025-12-07 22:12:44.005,14,2,invert,0.000000,0.651542,0.798166,0.600119,25466.25,25941.07,26,0.584562,2.353096,0.002188
1023,2025-12-07 22:12:44.186,14,4,oropt,-0.348808,2.243137,2.195721,0.599819,25466.25,26031.55,26,0.582739,2.353096,0.002188
1024,2025-12-07 22:12:44.345,14,5,cross,0.258402,2.353096,2.355405,0.599519,25466.25,25964.29,26,0.582827,2.355405,0.002188
1025,2025-12-07 22:12:44.586,14,5,cross,0.000000,2.355405,2.331851,0.599219,25466.25,25964.29,26,0.581922,2.332229,0.002188
1026,2025-12-07 22:12:44.770,14,2,invert,0.000000,0.798166,0.928250,0.598919,25466.25,25964.29,26,0.586925,2.332229,0.002188
1027,2025-12-07 22:12:44.965,14,0,swap,0.000000,2.332229,2.308907,0.598620,25466.25,25964.29,26,0.586028,2.331851,0.002188
1028,2025-12-07 22:12:45.146,14,2,invert,0.138856,0.928250,1.059177,0.598321,25466.25,25928.23,26,0.591063,2.331851,0.002188
1029,2025-12-07 22:12:45.252,14,5,cross,0.016955,2.331851,2.310228,0.598022,25466.25,25923.84,26,0.590232,2.310228,0.002188
1030,2025-12-07 22:12:45.398,14,3,2opt,0.018021,2.058999,2.062822,0.597723,25466.25,25919.17,26,0.590379,2.310228,0.002188
1031,2025-12-07 22:12:45.585,14,5,cross,-0.259523,2.310228,2.261173,0.597424,25466.25,25986.43,26,0.588492,2.308907,0.002188
1032,2025-12-07 22:12:45.811,14,2,invert,0.003492,1.059177,1.161410,0.597125,25466.25,25985.53,26,0.592424,2.308907,0.002188
1033,2025-12-07 22:12:46.033,14,1,insert,-0.258978,2.163168,2.128755,0.596826,25466.25,26052.82,26,0.591101,2.308907,0.002188
1034,2025-12-07 22:12:46.248,14,0,swap,0.014837,2.308907,2.287301,0.596528,25466.25,26048.96,26,0.590270,2.287301,0.002188
1035,2025-12-07 22:12:46.399,14,0,swap,0.006077,2.287301,2.265036,0.596230,25466.25,26047.37,26,0.589413,2.265036,0.002188
1036,2025-12-07 22:12:46.584,14,3,2opt,0.000000,2.062822,2.060393,0.595932,25466.25,26047.37,26,0.589320,2.265036,0.002188
1037,2025-12-07 22:12:46.772,14,0,swap,-0.287609,2.265036,2.213625,0.595634,25466.25,26122.29,26,0.587342,2.261173,0.002188
1038,2025-12-07 22:12:46.992,14,3,2opt,0.066439,2.060393,2.064503,0.595336,25466.25,26104.93,26,0.587501,2.261173,0.002188
1039,2025-12-07 22:12:47.177,14,3,2opt,0.000000,2.064503,2.061558,0.595038,25466.25,26104.93,26,0.587387,2.261173,0.002188
1040,2025-12-07 22:12:47.310,14,5,cross,0.298072,2.261173,2.268369,0.594741,25466.25,26027.12,26,0.587664,2.268369,0.002188
1041,2025-12-07 22:12:47.432,14,5,cross,0.049313,2.268369,2.250616,0.594443,25466.25,26014.29,26,0.586981,2.250616,0.002188
1042,2025-12-07 22:12:47.592,14,0,swap,0.094761,2.213625,2.204294,0.594146,25466.25,25989.64,26,0.586622,2.250616,0.002188
1043,2025-12-07 22:12:47.772,14,5,cross,0.145129,2.250616,2.242623,0.593849,25466.25,25951.92,26,0.586315,2.242623,0.002188
1044,2025-12-07 22:12:47.942,14,1,insert,0.016716,2.128755,2.119387,0.593552,25466.25,25947.58,26,0.585955,2.242623,0.002188
1045,2025-12-07 22:12:48.069,14,5,cross,0.031728,2.242623,2.223370,0.593255,25466.25,25939.35,26,0.585214,2.223370,0.002188
1046,2025-12-07 22:12:48.233,14,2,invert,0.000000,1.161410,1.245373,0.592959,25466.25,25939.35,26,0.588443,2.223370,0.002188
1047,2025-12-07 22:12:48.372,14,0,swap,0.000000,2.204294,2.183968,0.592662,25466.25,25939.35,26,0.587662,2.223370,0.002188
1048,2025-12-07 22:12:48.597,14,5,cross,0.014438,2.223370,2.202580,0.592366,25466.25,25935.60,26,0.586862,2.202580,0.002188
1049,2025-12-07 22:12:48.767,14,5,cross,0.000000,2.202580,2.180554,0.592070,25466.25,25935.60,26,0.586015,2.195721,0.002188
1050,2025-12-07 22:12:48.905,14,4,oropt,0.000000,2.195721,2.173764,0.591774,25466.25,25935.60,26,0.585170,2.183968,0.002188
1051,2025-12-07 22:12:49.125,14,4,oropt,0.000000,2.173764,2.152945,0.591478,25466.25,25935.60,26,0.584370,2.183968,0.002188
1052,2025-12-07 22:12:49.307,14,0,swap,0.000000,2.183968,2.162128,0.591182,25466.25,25935.60,26,0.583530,2.180554,0.002188
1053,2025-12-07 22:12:49.446,14,5,cross,0.000000,2.180554,2.158748,0.590886,25466.25,25935.60,26,0.582691,2.162128,0.002188
1054,2025-12-07 22:12:49.570,14,0,swap,0.000000,2.162128,2.140507,0.590591,25466.25,25935.60,26,0.581859,2.158748,0.002188
1055,2025-12-07 22:12:49.690,14,0,swap,0.000000,2.140507,2.120744,0.590296,25466.25,25935.60,26,0.581099,2.158748,0.002188
1056,2025-12-07 22:12:49.845,14,5,cross,0.000000,2.158748,2.137161,0.590000,25466.25,25935.60,26,0.580269,2.152945,0.002188
1057,2025-12-07 22:12:49.993,14,4,oropt,0.000000,2.152945,2.131415,0.589705,25466.25,25935.60,26,0.579441,2.137161,0.002188
1058,2025-12-07 22:12:50.159,14,5,cross,0.000000,2.137161,2.115789,0.589411,25466.25,25935.60,26,0.578619,2.131415,0.002188
1059,2025-12-07 22:12:50.311,14,2,invert,0.000000,1.245373,1.312663,0.589116,25466.25,25935.60,26,0.581207,2.131415,0.002188
1060,2025-12-07 22:12:50.491,14,3,2opt,0.000000,2.061558,2.047230,0.588821,25466.25,25935.60,26,0.580656,2.131415,0.002188
1061,2025-12-07 22:12:50.659,14,4,oropt,0.000000,2.131415,2.110101,0.588527,25466.25,25935.60,26,0.579836,2.120744,0.002188
1062,2025-12-07 22:12:50.821,14,5,cross,0.000000,2.115789,2.095077,0.588233,25466.25,25935.60,26,0.579040,2.120744,0.002188
1063,2025-12-07 22:12:51.006,14,2,invert,0.000000,1.312663,1.372263,0.587939,25466.25,25935.60,26,0.581332,2.120744,0.002188
1064,2025-12-07 22:12:51.137,14,0,swap,0.000000,2.120744,2.099536,0.587645,25466.25,25935.60,26,0.580516,2.119387,0.002188
1065,2025-12-07 22:12:51.294,14,1,insert,0.000000,2.119387,2.098193,0.587351,25466.25,25935.60,26,0.579701,2.110101,0.002188
1066,2025-12-07 22:12:51.453,14,5,cross,0.000000,2.095077,2.075479,0.587057,25466.25,25935.60,26,0.578947,2.110101,0.002188
1067,2025-12-07 22:12:51.633,14,4,oropt,0.000000,2.110101,2.089000,0.586764,25466.25,25935.60,26,0.578136,2.099536,0.002188
1068,2025-12-07 22:12:51.803,14,3,2opt,0.000000,2.047230,2.031465,0.586470,25466.25,25935.60,26,0.577529,2.099536,0.002188
1069,2025-12-07 22:12:51.918,14,3,2opt,0.000000,2.031465,2.017277,0.586177,25466.25,25935.60,26,0.576984,2.099536,0.002188
1070,2025-12-07 22:12:52.075,14,0,swap,0.000000,2.099536,2.078541,0.585884,25466.25,25935.60,26,0.576176,2.098193,0.002188
1071,2025-12-07 22:12:52.211,14,1,insert,0.000000,2.098193,2.077211,0.585591,25466.25,25935.60,26,0.575369,2.089000,0.002188
1072,2025-12-07 22:12:52.390,14,4,oropt,0.000000,2.089000,2.068110,0.585298,25466.25,25935.60,26,0.574566,2.078541,0.002188
1073,2025-12-07 22:12:52.519,14,3,2opt,0.000000,2.017277,2.002618,0.585005,25466.25,25935.60,26,0.574002,2.078541,0.002188
1074,2025-12-07 22:12:52.645,14,5,cross,0.000000,2.075479,2.054999,0.584713,25466.25,25935.60,26,0.573214,2.078541,0.002188
1075,2025-12-07 22:12:52.755,14,0,swap,0.000000,2.078541,2.057755,0.584421,25466.25,25935.60,26,0.572415,2.077211,0.002188
1076,2025-12-07 22:12:52.898,14,5,cross,0.000000,2.054999,2.036448,0.584128,25466.25,25935.60,26,0.571701,2.077211,0.002188
1077,2025-12-07 22:12:53.023,14,0,swap,0.000000,2.057755,2.038929,0.583836,25466.25,25935.60,26,0.570977,2.077211,0.002188
1078,2025-12-07 22:12:53.251,14,1,insert,0.000000,2.077211,2.056439,0.583544,25466.25,25935.60,26,0.570178,2.068110,0.002188
1079,2025-12-07 22:12:53.441,14,5,cross,0.000000,2.036448,2.018933,0.583253,25466.25,25935.60,26,0.569505,2.068110,0.002188
1080,2025-12-07 22:12:53.619,14,0,swap,0.000000,2.038929,2.021166,0.582961,25466.25,25935.60,26,0.568821,2.068110,0.002188
1081,2025-12-07 22:12:53.774,14,3,2opt,0.000000,2.002618,1.988486,0.582670,25466.25,25935.60,26,0.568278,2.068110,0.002188
1082,2025-12-07 22:12:53.928,14,2,invert,0.000000,1.372263,1.421167,0.582378,25466.25,25935.60,26,0.570159,2.068110,0.002188
1083,2025-12-07 22:12:54.074,14,4,oropt,-0.632272,2.068110,1.984202,0.582087,25466.25,26099.58,26,0.566932,2.056439,0.002188
1084,2025-12-07 22:12:54.249,14,1,insert,0.628300,2.056439,2.098705,0.581796,25466.25,25935.60,26,0.568557,2.098705,0.002188
1085,2025-12-07 22:12:54.371,14,5,cross,0.000000,2.018933,2.005924,0.581505,25466.25,25935.60,26,0.568057,2.098705,0.002188
1086,2025-12-07 22:12:54.534,14,1,insert,0.000000,2.098705,2.077718,0.581214,25466.25,25935.60,26,0.567250,2.077718,0.002188
1087,2025-12-07 22:12:54.691,14,3,2opt,0.000000,1.988486,1.976632,0.580924,25466.25,25935.60,26,0.566794,2.077718,0.002188
1088,2025-12-07 22:12:54.881,14,5,cross,-0.639726,2.005924,1.928353,0.580633,25466.25,26101.52,26,0.563810,2.077718,0.002188
1089,2025-12-07 22:12:55.070,14,1,insert,0.000000,2.077718,2.056940,0.580343,25466.25,26101.52,26,0.563011,2.056940,0.002188
1090,2025-12-07 22:12:55.222,14,1,insert,0.000000,2.056940,2.036371,0.580053,25466.25,26101.52,26,0.562220,2.036371,0.002188
1091,2025-12-07 22:12:55.414,14,1,insert,0.000000,2.036371,2.016007,0.579763,25466.25,26101.52,26,0.561437,2.021166,0.002188
1092,2025-12-07 22:12:55.570,14,0,swap,0.000000,2.021166,2.000954,0.579473,25466.25,26101.52,26,0.560659,2.016007,0.002188
1093,2025-12-07 22:12:55.672,14,5,cross,0.000000,1.928353,1.916958,0.579183,25466.25,26101.52,26,0.560221,2.016007,0.002188
1094,2025-12-07 22:12:55.861,14,1,insert,0.000000,2.016007,1.995847,0.578894,25466.25,26101.52,26,0.559446,2.000954,0.002188
1095,2025-12-07 22:12:56.048,14,0,swap,0.000000,2.000954,1.980945,0.578604,25466.25,26101.52,26,0.558676,1.995847,0.002188
1096,2025-12-07 22:12:56.219,14,0,swap,0.000000,1.980945,1.962476,0.578315,25466.25,26101.52,26,0.557966,1.995847,0.002188
1097,2025-12-07 22:12:56.353,14,3,2opt,0.000000,1.976632,1.958595,0.578026,25466.25,26101.52,26,0.557272,1.995847,0.002188
1098,2025-12-07 22:12:56.496,14,5,cross,0.000000,1.916958,1.904889,0.577737,25466.25,26101.52,26,0.556808,1.995847,0.002188
1099,2025-12-07 22:12:56.667,14,1,insert,0.000000,1.995847,1.975889,0.577448,25466.25,26101.52,26,0.556040,1.984202,0.002188
1100,2025-12-07 22:12:56.875,14,4,oropt,0.000000,1.984202,1.964360,0.577159,25466.25,26101.52,26,0.555277,1.975889,0.002188
1101,2025-12-07 22:12:57.049,14,1,insert,0.048766,1.975889,1.961006,0.576870,25466.25,26088.79,26,0.554705,1.964360,0.002188
1102,2025-12-07 22:12:57.218,14,5,cross,0.000000,1.904889,1.891192,0.576582,25466.25,26088.79,26,0.554178,1.964360,0.002188
1103,2025-12-07 22:12:57.370,14,3,2opt,0.000000,1.958595,1.939528,0.576294,25466.25,26088.79,26,0.553444,1.964360,0.002188
1104,2025-12-07 22:12:57.534,14,1,insert,0.000000,1.961006,1.941698,0.576006,25466.25,26088.79,26,0.552702,1.964360,0.002188
1105,2025-12-07 22:12:57.723,14,1,insert,0.000000,1.941698,1.924321,0.575718,25466.25,26088.79,26,0.552033,1.964360,0.002188
1106,2025-12-07 22:12:57.878,14,4,oropt,0.000000,1.964360,1.944716,0.575430,25466.25,26088.79,26,0.551278,1.962476,0.002188
1107,2025-12-07 22:12:58.019,14,4,oropt,-55.205022,1.944716,-3.593635,0.575142,25466.25,40491.11,26,0.338264,1.962476,-3.593635
1108,2025-12-07 22:12:58.240,14,0,swap,2.114057,1.962476,2.154257,0.574854,25466.25,39635.11,26,0.345641,2.154257,-3.593635
1109,2025-12-07 22:12:58.467,14,0,swap,1.947799,2.154257,2.327495,0.574567,25466.25,38863.09,26,0.352304,2.327495,-3.593635
1110,2025-12-07 22:12:58.628,14,0,swap,1.764861,2.327495,2.480706,0.574280,25466.25,38177.21,26,0.358196,2.480706,-3.593635
1111,2025-12-07 22:12:58.831,14,1,insert,1.530352,1.924321,2.108187,0.573993,25466.25,37592.97,26,0.365268,2.480706,-3.593635
1112,2025-12-07 22:12:58.963,14,0,swap,1.394363,2.480706,2.595335,0.573706,25466.25,37068.79,26,0.369677,2.595335,-3.593635
1113,2025-12-07 22:12:59.120,14,0,swap,1.290902,2.595335,2.698472,0.573419,25466.25,36590.26,26,0.373644,2.698472,-3.593635
1114,2025-12-07 22:12:59.344,14,0,swap,1.307024,2.698472,2.802190,0.573132,25466.25,36112.02,26,0.377633,2.802190,-3.593635
1115,2025-12-07 22:12:59.559,14,2,invert,1.507078,1.421167,1.681955,0.572845,25466.25,35567.78,26,0.387663,2.802190,-3.593635
1116,2025-12-07 22:12:59.774,14,2,invert,1.398663,1.681955,1.905823,0.572559,25466.25,35070.31,26,0.396274,2.802190,-3.593635
1117,2025-12-07 22:12:59.990,14,0,swap,0.824415,2.802190,2.856609,0.572273,25466.25,34781.19,26,0.398367,2.856609,-3.593635
1118,2025-12-07 22:13:00.188,14,2,invert,1.414985,1.905823,2.113834,0.571987,25466.25,34289.04,26,0.406367,2.856609,-3.593635
1119,2025-12-07 22:13:00.457,14,0,swap,0.836986,2.856609,2.911742,0.571701,25466.25,34002.04,26,0.408488,2.911742,-3.593635
1120,2025-12-07 22:13:00.691,14,5,cross,1.336881,1.891192,2.097818,0.571415,25466.25,33547.48,26,0.416435,2.911742,-3.593635
1121,2025-12-07 22:13:00.860,14,1,insert,1.542815,2.108187,2.313707,0.571129,25466.25,33029.90,26,0.424339,2.911742,-3.593635
1122,2025-12-07 22:13:01.121,14,0,swap,1.214251,2.911742,3.004049,0.570844,25466.25,32628.83,26,0.427890,3.004049,-3.593635
1123,2025-12-07 22:13:01.417,14,0,swap,1.173094,3.004049,3.091318,0.570558,25466.25,32246.07,26,0.431246,3.091318,-3.593635
1124,2025-12-07 22:13:01.654,14,0,swap,1.067344,3.091318,3.167140,0.570273,25466.25,31901.89,26,0.434162,3.167140,-3.593635
1125,2025-12-07 22:13:01.888,14,4,oropt,1.024293,-3.593635,-2.846800,0.569988,25466.25,31575.12,26,0.462887,3.167140,-2.846800
1126,2025-12-07 22:13:02.188,14,3,2opt,1.325502,1.939528,2.163168,0.569703,25466.25,31156.59,26,0.471488,3.167140,-2.846800
1127,2025-12-07 22:13:02.382,14,0,swap,0.247777,3.167140,3.160246,0.569418,25466.25,31079.39,26,0.471223,3.160246,-2.846800
1128,2025-12-07 22:13:02.627,14,0,swap,0.840133,3.160246,3.212657,0.569133,25466.25,30818.29,26,0.473239,3.212657,-2.846800
