ScenarioId,Filename,Iterations,TabuSize,MutationType,UseRL,Repeat,Seed,GreedyObjective,GreedyTotalCost,GreedyTotalPenalty,GreedyTotalVehicleOperationTime,Objective,TotalCost,TotalPenalty,TotalVehicleOperationTime,RoutesCount,DurationMs,GTR,algorithm
8,pliki//100 lokacji//R201.txt,50,300,swap,False,2,38542,54442.936710794194,1308.8158497216475,51135.305011350894,1998.8158497216475,31238.958426446326,2702.8082734236905,25143.34187959895,3392.80827342369,10,300594.3316,0;59;75;28;27;0;0;48;95;94;0;0;67;69;2;77;12;0;0;34;98;9;99;52;4;84;40;80;0;0;43;78;41;51;74;8;56;6;54;96;26;97;0;0;92;24;36;25;46;55;60;3;57;10;37;70;91;1;17;58;0;0;81;100;31;21;89;0;0;90;23;7;73;18;50;87;53;0;0;72;93;22;76;0;0;5;68;13;0,ABC
8,pliki//100 lokacji//R201.txt,50,300,swap,False,2,38543,54442.936710794194,1308.8158497216475,51135.305011350894,1998.8158497216475,32927.56516237611,2767.8558877131395,26701.853386949828,3457.8558877131395,11,300171.9051,0;68;98;69;2;94;0;0;36;41;34;17;78;91;3;37;70;4;60;54;1;0;0;22;9;100;50;73;18;40;0;0;23;90;75;7;56;84;77;57;26;0;0;5;12;27;13;0;0;72;31;28;0;0;92;24;46;25;8;55;6;80;43;10;97;89;58;0;0;67;52;74;76;87;96;0;0;81;93;51;99;21;53;0;0;48;95;0;0;59;0,ABC
9,pliki//100 lokacji//R201.txt,50,300,swap,False,2,39542,50472.46509214054,1094.8301012147924,47632.804889710955,1744.8301012147922,31120.375674743304,2520.805892460733,25428.76388982184,3170.805892460733,11,300047.6743,0;72;27;22;87;0;0;86;4;13;0;0;25;61;3;100;50;96;40;0;0;15;31;75;52;12;6;53;0;0;83;54;98;77;21;26;0;0;92;90;56;46;55;84;78;43;35;37;60;97;24;91;17;80;58;0;0;34;44;69;74;70;57;1;89;0;0;5;23;18;2;76;99;0;0;59;0;0;39;95;28;93;0;0;68;94;0,ABC
9,pliki//100 lokacji//R201.txt,50,300,swap,False,2,39543,50472.46509214054,1094.8301012147924,47632.804889710955,1744.8301012147922,30966.40586289527,2510.410542396339,25295.58477810259,3160.41054239634,11,300649.3177,0;59;68;27;28;0;0;86;76;98;26;0;0;75;31;94;0;0;39;83;21;52;87;0;0;35;92;78;84;24;6;25;46;56;37;74;60;91;1;17;70;80;0;0;43;34;44;54;18;57;53;0;0;72;61;4;89;0;0;5;12;93;13;0;0;15;90;55;99;3;100;50;97;58;0;0;23;69;2;77;96;22;40;0;0;95;0,ABC
10,pliki//100 lokacji//R201.txt,50,300,swap,False,2,40542,54250.18279326499,1288.5773160134522,50943.028161238086,2018.5773160134522,31483.618403761368,2885.1397661335586,24983.338871494252,3615.1397661335586,11,300732.4173,0;3;83;12;31;52;0;0;59;27;13;0;0;92;35;15;70;43;78;84;55;17;74;24;60;1;80;58;0;0;90;41;69;21;88;73;7;100;50;6;96;0;0;36;56;47;25;91;20;57;8;77;37;97;0;0;10;87;76;99;89;0;0;45;29;62;22;18;4;53;0;0;42;30;2;46;54;48;40;26;0;0;72;82;28;93;0;0;5;68;94;0;0;95;0,ABC
10,pliki//100 lokacji//R201.txt,50,300,swap,False,2,40543,54250.18279326499,1288.5773160134522,50943.028161238086,2018.5773160134522,31623.986480438045,2878.2764021582943,25137.433676121454,3608.276402158294,10,300162.3464,0;47;41;82;69;99;3;96;26;0;0;15;62;57;29;7;87;89;0;0;5;27;94;28;0;0;92;78;17;24;46;56;84;20;37;54;91;4;1;60;97;0;0;72;83;12;52;76;0;0;73;48;2;50;93;53;0;0;42;30;100;77;18;13;0;0;45;21;31;40;88;58;0;0;59;68;95;0;0;36;35;43;90;22;10;6;74;8;55;70;25;80;0,ABC
11,pliki//100 lokacji//R201.txt,50,300,swap,False,2,41542,53689.93679532049,1121.2343170388722,50787.46816124275,1781.234317038872,34504.91095619356,2531.4629129183545,28781.98513035685,3191.462912918355,11,300240.738,0;48;21;69;87;26;0;0;72;83;12;2;13;0;0;25;8;55;84;24;100;20;74;96;37;89;0;0;5;68;28;0;0;23;10;73;50;99;53;0;0;92;29;46;78;43;35;91;80;17;54;97;70;1;60;0;0;85;31;27;0;0;33;41;49;56;81;57;40;18;6;0;0;79;95;76;94;0;0;75;52;4;93;58;0;0;59;0,ABC
11,pliki//100 lokacji//R201.txt,50,300,swap,False,2,41543,53689.93679532049,1121.2343170388722,50787.46816124275,1781.234317038872,34652.79573630546,2600.955572692221,28790.88459092102,3260.955572692221,10,300375.3545,0;49;21;69;37;50;96;76;0;0;25;83;55;46;73;17;81;6;20;4;60;89;0;0;54;85;27;26;0;0;5;28;95;13;0;0;75;48;12;58;0;0;33;92;29;84;68;99;40;0;0;59;79;2;10;97;18;0;0;41;35;43;78;8;56;70;57;24;91;74;1;100;80;0;0;23;52;87;94;0;0;72;31;93;53;0,ABC
12,pliki//100 lokacji//R201.txt,50,300,swap,False,2,42542,56003.74027346886,1416.1721904340632,52441.395892600725,2146.1721904340634,30460.59179359135,2993.701809913713,23743.188173763923,3723.701809913713,11,300725.5654,0;83;68;93;13;0;0;75;36;56;46;73;8;54;6;1;89;0;0;66;16;4;88;37;18;53;0;0;42;35;15;90;41;7;57;50;43;55;60;74;91;77;58;0;0;44;76;61;69;99;26;40;0;0;14;32;98;12;94;0;0;72;31;27;0;0;48;2;62;52;0;0;5;28;95;87;0;0;92;29;38;78;17;25;84;24;97;70;100;80;96;0;0;59;0,ABC
12,pliki//100 lokacji//R201.txt,50,300,swap,False,2,42543,56003.74027346886,1416.1721904340632,52441.395892600725,2146.1721904340634,30235.990315333678,2920.577738454858,23664.834838423965,3650.577738454858,11,300242.8468,0;62;87;52;13;0;0;44;66;98;76;99;40;0;0;14;88;4;7;73;18;89;0;0;83;54;84;12;61;94;0;0;72;95;26;28;0;0;92;32;75;69;16;50;57;6;53;0;0;35;42;78;38;24;46;25;97;55;60;74;96;77;58;0;0;5;68;93;2;0;0;59;48;27;0;0;36;15;29;43;90;41;8;56;1;37;80;91;17;70;100;0;0;31;0,ABC
13,pliki//100 lokacji//R201.txt,50,300,swap,False,2,43542,50232.6673386006,1250.8896744378117,47050.88798972497,1930.8896744378117,29424.28457890473,2570.989212111684,23602.306154681366,3250.989212111684,11,300633.6345,0;75;48;21;96;89;0;0;59;31;87;0;0;54;61;80;18;97;58;0;0;72;19;28;73;53;0;0;68;95;94;0;0;42;29;46;41;7;57;78;8;25;17;74;1;93;60;0;0;16;27;85;0;0;92;90;15;88;55;84;22;70;56;50;37;24;91;13;0;0;5;0;0;36;4;98;76;100;26;99;6;0;0;23;69;2;52;12;40;0,ABC
13,pliki//100 lokacji//R201.txt,50,300,swap,False,2,43543,50232.6673386006,1250.8896744378117,47050.88798972497,1930.8896744378117,30052.21052290829,2525.1324526117323,24321.94561768483,3205.132452611732,11,300807.6515,0;4;95;12;100;96;0;0;5;87;28;0;0;23;52;2;69;21;53;0;0;16;78;84;68;99;89;0;0;75;36;25;61;7;73;1;74;6;26;0;0;42;90;41;46;24;57;8;56;17;55;37;70;60;91;54;80;0;0;19;15;88;22;18;40;58;0;0;85;31;27;0;0;72;48;94;0;0;92;29;98;50;93;76;97;13;0;0;59;0,ABC
14,pliki//100 lokacji//R201.txt,50,300,swap,False,2,44542,54412.799329626825,1213.2508020719044,51316.29772548302,1883.2508020719044,32229.98384152495,2732.5224264444955,26094.93898863596,3402.5224264444955,10,300172.2587,0;22;19;54;85;51;96;40;0;0;48;12;28;0;0;11;75;52;55;18;74;6;50;57;1;0;0;92;90;43;69;25;8;78;91;35;100;24;60;80;77;17;0;0;72;27;95;53;0;0;59;31;94;0;0;36;56;46;4;7;41;70;37;3;97;26;0;0;5;68;58;0;0;79;87;62;13;0;0;84;29;93;76;99;73;89;0,ABC
14,pliki//100 lokacji//R201.txt,50,300,swap,False,2,44543,54412.799329626825,1213.2508020719044,51316.29772548302,1883.2508020719044,32713.04584323593,2565.383072485232,26912.27969826547,3235.383072485232,11,300723.1363,0;59;0;0;11;100;12;97;94;0;0;19;56;52;4;18;40;99;13;0;0;22;46;29;84;3;93;6;53;0;0;48;27;0;0;62;41;51;85;50;73;89;0;0;35;92;90;43;78;17;55;70;91;24;60;37;26;25;80;77;0;0;54;95;76;87;0;0;72;31;58;0;0;5;68;28;0;0;36;75;7;69;57;79;8;74;1;96;0,ABC
15,pliki//100 lokacji//R201.txt,50,300,swap,False,2,45542,51801.36139959948,1104.6686561143545,48962.024087370766,1734.6686561143545,31084.628905799087,2306.999006223204,25840.63089335268,2936.999006223204,10,300040.5959,0;59;5;94;0;0;61;28;87;12;0;0;86;54;52;89;0;0;38;3;16;76;8;41;60;97;6;0;0;48;31;0;0;42;24;46;43;78;84;55;57;70;56;17;1;91;77;37;58;0;0;72;27;95;13;0;0;15;20;2;69;100;50;99;26;53;0;0;92;80;83;25;7;74;18;40;93;96;0;0;85;68;0,ABC
15,pliki//100 lokacji//R201.txt,50,300,swap,False,2,45543,51801.36139959948,1104.6686561143545,48962.024087370766,1734.6686561143545,31778.478108309046,2380.9237872190906,26386.630533870866,3010.923787219091,10,300607.568,0;78;38;20;43;70;41;6;74;60;97;91;89;0;0;85;54;13;0;0;68;95;31;0;0;16;77;61;76;100;58;0;0;59;5;0;0;42;50;15;69;57;7;99;26;93;53;0;0;86;27;28;18;0;0;92;24;46;25;8;55;17;3;84;56;96;1;37;80;0;0;83;12;87;94;0;0;72;48;2;52;40;0,ABC
16,pliki//100 lokacji//R201.txt,50,300,swap,False,2,46542,49093.22645845732,959.6998969325019,46523.82666459232,1609.6998969325023,27684.835490521986,2403.8013478917896,22227.232794738407,3053.8013478917896,10,300758.4053,0;92;25;62;74;61;3;96;70;50;1;0;0;59;31;28;0;0;72;48;12;52;0;0;16;27;30;57;88;40;18;0;0;83;76;87;94;0;0;5;68;95;53;0;0;85;13;0;0;11;15;90;41;46;78;6;24;84;55;97;56;91;80;100;60;89;0;0;43;29;98;51;99;77;17;26;37;0;0;86;69;2;93;58;0,ABC
16,pliki//100 lokacji//R201.txt,50,300,swap,False,2,46543,49093.22645845732,959.6998969325019,46523.82666459232,1609.6998969325023,27338.271676466044,2449.2706400109864,21789.73039644407,3099.2706400109873,10,300444.9198,0;62;15;30;57;88;97;58;0;0;72;83;28;94;52;0;0;85;68;0;0;59;31;27;0;0;5;77;93;69;99;96;0;0;48;95;13;0;0;92;90;41;11;25;46;55;84;24;37;56;91;70;60;100;80;89;0;0;16;78;98;3;18;87;40;0;0;86;76;2;12;53;0;0;17;29;61;51;43;50;6;74;1;26;0,ABC
17,pliki//100 lokacji//R201.txt,50,300,swap,False,2,47542,54399.62773031626,1288.6176444993228,51142.39244131761,1968.6176444993225,32328.469283409315,2713.035935844274,26222.39741172077,3393.035935844274,10,300632.9616,0;92;29;16;51;97;76;89;0;0;4;83;12;87;0;0;5;54;27;18;0;0;81;93;28;13;0;0;62;95;50;99;52;0;0;59;77;94;53;0;0;15;36;55;98;35;57;90;74;20;37;24;60;91;70;25;80;17;0;0;32;22;31;73;88;40;0;0;42;78;46;56;8;41;84;68;6;1;96;0;0;3;100;69;82;26;58;0,ABC
17,pliki//100 lokacji//R201.txt,50,300,swap,False,2,47543,54399.62773031626,1288.6176444993228,51142.39244131761,1968.6176444993225,32380.29671425299,2650.3612630409943,26399.574188171,3330.3612630409943,10,300213.2967,0;32;73;83;12;18;40;0;0;5;68;27;28;0;0;54;95;13;0;0;81;16;76;98;53;0;0;22;82;4;99;26;0;0;92;29;46;51;100;88;57;50;1;0;0;36;15;90;41;8;25;17;24;96;80;37;70;74;58;0;0;42;35;91;78;84;56;20;6;55;97;3;93;60;0;0;62;87;31;69;52;0;0;59;77;94;89;0,ABC
18,pliki//100 lokacji//R201.txt,50,300,swap,False,2,48542,53925.29056802787,1151.899487698053,50961.49159263177,1811.8994876980532,33134.67127305171,2534.595002080395,27405.481268890922,3194.595002080395,11,300408.1118,0;83;12;100;21;52;58;0;0;39;95;87;0;0;8;23;31;73;51;13;0;0;72;48;27;0;0;59;0;0;41;46;55;17;78;43;35;96;24;56;1;91;74;70;60;80;25;0;0;79;84;76;2;50;40;89;0;0;49;75;92;20;37;77;53;0;0;5;22;28;69;26;0;0;85;94;0;0;90;57;9;99;3;97;7;6;18;0,ABC
18,pliki//100 lokacji//R201.txt,50,300,swap,False,2,48543,53925.29056802787,1151.899487698053,50961.49159263177,1811.8994876980532,33297.96649912557,2585.7060032042114,27466.554492717147,3245.7060032042114,10,300128.8956,0;48;75;18;13;0;0;92;35;43;90;55;84;78;17;24;91;1;89;74;60;25;80;0;0;39;95;85;0;0;59;12;94;0;0;79;37;31;21;52;58;0;0;23;83;69;100;50;26;0;0;72;5;28;27;0;0;9;2;70;73;77;87;6;0;0;41;49;56;7;57;51;40;46;97;96;0;0;20;22;8;3;99;76;53;0,ABC
19,pliki//100 lokacji//R201.txt,50,300,swap,False,2,49542,51647.34211067457,1136.2324812080778,48704.87714825842,1806.2324812080776,29991.279052604732,2558.2769708801266,24204.725110844476,3228.2769708801266,11,300195.827,0;93;51;87;52;89;0;0;42;29;98;3;97;1;18;53;0;0;36;4;88;57;76;84;50;37;6;96;0;0;14;70;2;7;26;61;94;0;0;83;77;16;12;99;40;0;0;78;92;90;43;46;56;8;55;91;24;17;74;60;80;25;100;58;0;0;86;68;13;0;0;5;69;95;28;0;0;72;48;31;0;0;44;27;85;0;0;59;0,ABC
19,pliki//100 lokacji//R201.txt,50,300,swap,False,2,49543,51647.34211067457,1136.2324812080778,48704.87714825842,1806.2324812080776,30846.27876407733,2551.2445092802786,25073.789745516777,3221.244509280278,11,300779.6886,0;85;95;0;0;92;29;83;76;16;99;26;96;0;0;36;2;90;57;51;84;4;8;74;1;0;0;42;69;44;3;61;40;53;0;0;48;12;18;0;0;14;78;98;55;88;97;50;94;6;0;0;59;27;87;13;0;0;5;68;28;0;0;86;31;93;52;89;0;0;17;24;46;25;7;43;70;56;91;80;37;77;100;60;58;0;0;72;0,ABC
20,pliki//100 lokacji//R201.txt,50,300,swap,False,2,50542,53503.477381765006,1129.7620840532456,50523.95321365851,1849.7620840532456,31061.07457889449,2834.515958071679,24672.042662751133,3554.515958071679,10,300760.4518,0;42;11;41;10;74;8;80;84;58;97;0;0;62;25;7;22;51;6;79;91;96;0;0;5;12;87;31;0;0;88;15;69;44;50;99;40;53;0;0;14;20;57;76;73;18;94;0;0;48;95;28;93;52;0;0;4;83;26;82;89;0;0;59;68;27;0;0;92;29;17;78;43;90;56;46;55;37;77;60;1;70;24;100;0;0;49;54;98;21;13;0,ABC
20,pliki//100 lokacji//R201.txt,50,300,swap,False,2,50543,53503.477381765006,1129.7620840532456,50523.95321365851,1849.7620840532456,31346.107142269586,2815.0101937109475,24996.086754847693,3535.0101937109475,11,300088.3716,0;5;68;0;0;14;51;98;76;87;58;0;0;20;15;31;57;88;54;6;8;18;0;0;44;12;95;69;13;0;0;92;29;43;90;56;7;55;96;24;97;77;89;0;0;83;79;99;82;40;53;0;0;42;62;22;10;100;94;0;0;48;4;28;27;0;0;46;25;11;41;78;84;50;91;70;17;74;37;60;1;80;0;0;49;73;52;21;93;26;0;0;59;0,ABC
21,pliki//100 lokacji//R201.txt,50,300,swap,False,2,51542,52376.15714764172,1132.344529475628,49431.46808869046,1812.344529475628,30618.271223207248,2688.306864735882,24561.657493735485,3368.3068647358823,11,300215.3085,0;49;87;94;0;0;39;16;12;21;0;0;5;79;93;31;0;0;92;35;61;29;8;54;6;50;74;89;0;0;59;48;95;0;0;43;90;75;7;78;99;18;26;53;0;0;36;2;69;97;9;96;40;13;0;0;51;100;76;52;4;58;0;0;46;25;82;57;20;37;24;84;55;91;56;60;1;17;80;77;0;0;72;83;27;28;0;0;85;0,ABC
21,pliki//100 lokacji//R201.txt,50,300,swap,False,2,51543,52376.15714764172,1132.344529475628,49431.46808869046,1812.344529475628,31689.99614515293,2744.1719293440474,25521.652286464836,3424.171929344047,11,300017.0355,0;55;36;56;90;61;51;84;24;37;1;74;13;0;0;9;100;31;97;76;0;0;49;75;69;18;89;0;0;39;83;12;58;0;0;82;25;7;43;20;40;4;6;53;96;0;0;5;54;52;2;50;94;0;0;48;21;93;26;0;0;92;35;16;29;99;78;8;57;46;80;91;77;60;17;0;0;79;95;28;87;0;0;59;0;0;72;85;27;0,ABC
22,pliki//100 lokacji//R201.txt,50,300,swap,False,2,52542,52329.34186306735,1209.9600827924282,49229.42169748249,1889.960082792428,32637.74194219015,2785.60605801523,26386.52982615969,3465.6060580152302,10,300140.1325,0;45;20;22;19;55;99;50;89;0;0;41;90;92;78;46;25;8;24;60;74;70;96;80;100;77;0;0;49;75;88;73;94;0;0;32;2;35;91;51;17;3;6;1;58;0;0;68;95;69;13;0;0;72;10;87;30;97;0;0;83;29;82;21;7;40;18;53;0;0;48;4;28;26;0;0;59;12;31;27;0;0;5;9;93;52;76;0,ABC
22,pliki//100 lokacji//R201.txt,50,300,swap,False,2,52543,52329.34186306735,1209.9600827924282,49229.42169748249,1889.960082792428,32589.29328433635,2725.3755239990205,26458.542236338308,3405.3755239990205,11,300661.1131,0;45;51;21;82;22;18;53;0;0;68;31;0;0;59;0;0;92;35;46;78;91;20;100;10;74;17;24;60;70;80;58;0;0;49;2;69;94;26;0;0;48;95;28;27;0;0;72;83;29;52;3;99;50;97;0;0;5;4;93;12;0;0;30;87;76;13;0;0;32;75;90;73;88;40;1;89;0;0;9;41;19;25;7;55;8;77;6;96;0,ABC
23,pliki//100 lokacji//R201.txt,50,300,swap,False,2,53542,52877.8908873262,1191.2254613703587,49795.43996458549,1891.2254613703585,31755.723266741792,2777.9358973409835,25499.851472059825,3477.9358973409835,11,300189.0556,0;4;31;2;93;53;0;0;78;15;69;17;24;84;77;37;50;96;26;0;0;25;11;75;8;56;7;41;70;74;89;0;0;59;72;95;0;0;23;52;87;12;0;0;5;76;99;21;13;0;0;85;28;27;0;0;35;92;20;43;90;22;46;55;60;80;91;1;97;58;0;0;29;100;68;19;73;40;0;0;42;62;54;98;88;57;18;6;0;0;94;0,ABC
23,pliki//100 lokacji//R201.txt,50,300,swap,False,2,53543,52877.8908873262,1191.2254613703587,49795.43996458549,1891.2254613703585,30304.038471573545,2646.930381952604,24310.17770766834,3346.930381952604,11,300749.4357,0;87;27;95;28;0;0;20;42;11;56;7;57;24;96;26;97;0;0;8;54;98;12;94;40;0;0;92;35;15;78;43;90;55;46;25;60;74;91;17;1;70;80;58;0;0;19;75;52;41;88;22;93;6;0;0;72;31;2;13;0;0;23;50;100;77;53;0;0;4;18;68;69;21;0;0;5;85;0;0;84;29;62;73;99;76;37;89;0;0;59;0,ABC
24,pliki//100 lokacji//R201.txt,50,300,swap,False,2,54542,55008.163674035415,1254.7453813157445,51778.67291140392,1974.7453813157447,30751.580488977634,2913.0439971071073,24205.49249476342,3633.0439971071073,10,300089.8485,0;85;28;95;0;0;72;48;31;0;0;22;82;73;90;100;50;6;40;18;0;0;92;62;15;12;98;76;13;0;0;5;4;27;2;94;0;0;63;41;29;7;25;8;55;84;54;97;26;96;0;0;35;44;78;17;24;46;56;10;74;1;91;70;60;80;58;0;0;83;75;69;21;52;99;53;0;0;43;34;61;32;57;77;37;89;0;0;59;68;93;0,ABC
24,pliki//100 lokacji//R201.txt,50,300,swap,False,2,54543,55008.163674035415,1254.7453813157445,51778.67291140392,1974.7453813157447,30699.647469192932,2912.9699104034808,24153.70764838597,3632.9699104034803,10,300051.4518,0;48;27;83;12;89;0;0;35;61;78;8;55;17;34;91;24;37;77;1;60;80;0;0;75;62;73;18;21;6;53;0;0;15;82;22;52;57;50;97;96;0;0;4;95;69;2;93;40;0;0;92;63;41;90;56;7;25;46;74;10;43;70;100;58;0;0;5;68;13;0;0;59;31;94;0;0;72;85;28;0;0;32;44;29;98;76;99;54;84;26;0,ABC
25,pliki//100 lokacji//R201.txt,50,300,swap,False,2,55542,55791.511470248006,1209.817867409308,52681.87573542939,1899.817867409308,32955.23669928801,2702.4971853907,26860.24232850661,3392.4971853907,11,300225.712,0;83;3;61;2;76;57;26;0;0;92;20;67;16;24;84;40;53;37;6;0;0;23;27;22;69;13;0;0;36;56;46;55;8;78;43;35;17;74;60;91;1;25;80;77;70;0;0;75;7;4;18;21;58;0;0;38;9;41;10;73;96;89;0;0;5;12;95;31;0;0;100;50;97;94;0;0;86;79;93;52;99;0;0;72;48;28;0;0;59;0,ABC
25,pliki//100 lokacji//R201.txt,50,300,swap,False,2,55543,55791.511470248006,1209.817867409308,52681.87573542939,1899.817867409308,33526.15356394148,2766.875447723134,27302.402668495215,3456.875447723134,11,300625.9423,0;41;36;25;46;55;17;56;70;74;60;4;89;13;0;0;8;23;10;75;18;99;0;0;59;5;94;0;0;67;16;69;73;7;97;40;0;0;86;12;28;31;0;0;72;48;27;0;0;38;9;57;76;22;96;0;0;61;79;93;26;53;0;0;92;35;43;20;84;78;6;24;91;50;37;80;1;77;0;0;2;83;3;100;52;21;58;0;0;95;0,ABC
26,pliki//100 lokacji//R201.txt,50,300,swap,False,2,56542,52942.81419949095,1125.686930291569,50021.44033890782,1795.686930291569,33555.09826895007,2567.145790830023,27750.806687290024,3237.145790830023,11,300019.7704,0;15;20;57;10;74;96;40;58;0;0;56;83;4;52;73;89;0;0;72;32;2;1;26;0;0;75;18;21;93;13;0;0;92;24;46;41;90;43;34;84;55;97;80;17;25;70;77;91;0;0;29;100;27;31;69;0;0;68;94;0;0;59;0;0;5;3;95;76;99;53;0;0;45;23;88;98;51;37;50;60;6;0;0;54;87;12;28;0,ABC
26,pliki//100 lokacji//R201.txt,50,300,swap,False,2,56543,52942.81419949095,1125.686930291569,50021.44033890782,1795.686930291569,34364.43747355367,2648.4592617228377,28397.518950107995,3318.459261722838,11,300226.9246,0;87;28;27;0;0;15;69;75;1;100;50;73;0;0;23;31;2;76;97;0;0;59;0;0;32;95;12;94;0;0;45;3;93;21;89;40;0;0;5;68;53;0;0;92;80;98;10;57;88;54;18;96;0;0;25;46;55;52;56;90;6;34;84;24;60;74;70;91;58;0;0;29;17;51;43;20;41;77;37;13;0;0;72;83;4;99;26;0,ABC
27,pliki//100 lokacji//R201.txt,50,300,swap,False,2,57542,49222.951036005616,1093.545848632104,46415.859338741415,1713.545848632104,31759.737349171493,2413.1737105079674,26313.38992815556,3033.1737105079674,10,300254.268,0;59;48;13;0;0;10;87;12;96;53;0;0;15;32;41;8;54;94;1;6;0;0;92;78;84;22;51;57;70;40;97;26;0;0;5;68;27;0;0;72;31;2;18;52;0;0;81;100;69;4;58;0;0;85;28;95;0;0;46;55;11;74;90;43;20;37;24;60;77;91;17;25;0;0;62;73;88;93;76;89;0,ABC
27,pliki//100 lokacji//R201.txt,50,300,swap,False,2,57543,49222.951036005616,1093.545848632104,46415.859338741415,1713.545848632104,30968.908750845694,2354.574918048227,25639.75891474924,2974.574918048227,10,300764.0163,0;59;5;87;0;0;48;26;27;58;0;0;15;32;74;11;4;96;40;6;0;0;92;81;93;77;97;53;0;0;78;46;55;8;41;90;57;84;24;60;54;17;91;1;70;25;0;0;43;20;2;10;22;18;13;0;0;100;68;37;52;0;0;51;95;28;31;69;0;0;85;12;94;0;0;72;62;73;88;76;89;0,ABC
28,pliki//100 lokacji//R201.txt,50,300,swap,False,2,58542,50549.621851417294,1183.8308999438257,47521.96005152965,1843.830899943826,29736.055266998188,2528.9131038143864,24018.229059369416,3188.9131038143864,11,300553.4901,0;85;95;0;0;59;77;93;69;73;53;0;0;8;22;62;41;79;37;40;6;0;0;23;1;87;76;0;0;39;83;74;18;12;97;0;0;5;0;0;24;92;35;43;78;84;56;46;55;60;25;89;91;17;70;80;58;0;0;72;31;28;27;0;0;100;29;2;52;54;96;26;0;0;42;90;15;7;4;99;50;57;13;0;0;48;94;0,ABC
28,pliki//100 lokacji//R201.txt,50,300,swap,False,2,58543,50549.621851417294,1183.8308999438257,47521.96005152965,1843.830899943826,30297.67083587361,2421.906606248754,24793.8576233761,3081.9066062487536,11,300038.6141,0;39;8;4;37;73;58;0;0;72;62;54;52;89;0;0;15;31;74;87;53;0;0;85;95;0;0;94;0;0;42;83;55;46;78;43;90;57;50;56;60;77;17;91;25;80;70;0;0;35;100;29;84;24;18;41;6;26;97;0;0;92;79;93;69;22;7;40;96;0;0;23;1;2;76;99;13;0;0;59;5;12;28;0;0;48;27;0,ABC
29,pliki//100 lokacji//R201.txt,50,300,swap,False,2,59542,52507.14528161665,1172.1855425723882,49482.774196471866,1852.1855425723882,31680.823540071844,2711.236252811121,25578.3510344496,3391.236252811121,10,300399.0362,0;72;31;95;52;0;0;9;57;62;73;1;94;0;0;92;20;41;88;4;18;50;89;0;0;35;15;69;75;8;55;6;77;58;0;0;11;2;48;21;96;76;0;0;59;68;27;0;0;67;19;56;51;99;40;53;0;0;46;25;7;78;43;90;22;84;24;97;17;74;60;91;80;70;0;0;79;13;28;12;0;0;5;3;37;54;26;0,ABC
29,pliki//100 lokacji//R201.txt,50,300,swap,False,2,59543,52507.14528161665,1172.1855425723882,49482.774196471866,1852.1855425723882,31291.59563047801,2732.466489664637,25146.662651148737,3412.4664896646364,11,300245.4582,0;75;31;22;52;58;0;0;5;12;27;28;0;0;92;35;43;78;17;51;41;20;37;55;1;24;60;91;70;80;0;0;11;56;19;25;7;74;96;26;0;0;46;3;15;9;73;8;77;6;53;0;0;59;0;0;79;95;0;0;67;84;69;21;76;13;0;0;48;54;18;89;0;0;90;2;62;4;88;57;50;97;40;0;0;72;99;68;94;0,ABC
30,pliki//100 lokacji//R201.txt,50,300,swap,False,2,60542,56133.96420985061,1205.221868929895,53023.520471990814,1905.2218689298948,34061.484101760434,2767.6054215653717,27826.273258629688,3467.605421565372,11,300331.8451,0;83;4;31;52;58;0;0;48;68;28;0;0;59;0;0;100;62;2;12;94;0;0;14;32;57;88;73;13;0;0;41;51;44;76;61;3;96;6;0;0;82;22;27;69;18;53;0;0;92;66;16;77;99;26;40;0;0;46;25;90;43;78;91;24;84;80;37;1;74;60;17;70;93;0;0;42;35;98;29;7;56;8;55;97;50;89;0;0;85;95;0,ABC
30,pliki//100 lokacji//R201.txt,50,300,swap,False,2,60543,56133.96420985061,1205.221868929895,53023.520471990814,1905.2218689298948,35069.48044594464,2823.135778714549,28723.20888851554,3523.1357787145485,11,300579.8404,0;44;29;84;24;91;3;8;74;89;26;0;0;14;69;61;12;13;0;0;48;95;28;27;0;0;41;62;25;99;50;100;40;18;0;0;42;77;83;2;88;4;94;0;0;66;92;51;22;7;73;1;6;97;0;0;32;16;76;96;58;0;0;82;68;31;52;0;0;43;35;98;78;57;90;56;46;55;60;37;80;17;70;93;0;0;59;0;0;85;53;0,ABC
31,pliki//100 lokacji//R201.txt,50,300,swap,False,2,61542,54019.446419714935,1157.8591070214536,51053.72820567203,1807.8591070214534,34257.079560937134,2581.189522756223,28444.70051542469,3231.189522756223,10,300592.0014,0;19;2;51;57;70;4;18;6;0;0;29;100;79;93;76;53;0;0;35;43;34;17;3;91;10;56;97;80;74;0;0;48;54;94;69;0;0;68;83;27;58;0;0;5;28;95;13;0;0;72;92;55;52;12;87;26;0;0;49;22;31;40;88;50;0;0;15;78;46;25;90;41;20;37;24;96;77;1;60;89;0;0;59;0,ABC
